PostId,PostTypeId,ParentId,CreationDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastActivityDate,LastEditDate,CommentCount,FavouriteCount
89169,2,76102,2018-09-17T21:54:37.480,1,,91903,,2018-09-17T21:54:37.480,,0,
89185,2,89113,2018-09-18T13:40:50.150,0,,5538,,2018-09-18T13:40:50.150,,1,
89266,2,89233,2018-09-20T22:17:21.650,1,,79866,,2018-09-21T09:03:42.520,2018-09-21T09:03:42.520,2,
89379,2,89354,2018-09-25T20:24:28.370,0,,75152,,2018-09-25T20:24:28.370,,0,
89572,2,89559,2018-10-02T19:06:52.910,2,,79866,,2019-01-20T21:55:21.393,2019-01-20T21:55:21.393,0,
89585,2,8544,2018-10-03T05:48:13.117,1,,44943,,2018-10-03T07:06:25.580,2018-10-03T07:06:25.580,0,
89677,2,89670,2018-10-05T11:57:08.810,1,,92491,,2018-10-05T11:57:08.810,,0,
89856,2,89849,2018-10-11T07:59:44.007,2,,13650,,2018-10-11T07:59:44.007,,0,
89867,2,89865,2018-10-11T17:12:05.840,6,,92485,,2018-10-11T17:12:05.840,,0,
90021,2,74723,2018-10-16T16:13:51.320,1,,19949,,2018-10-16T16:13:51.320,,0,
90039,2,90034,2018-10-16T22:36:30.717,1,,91495,,2018-10-17T06:26:11.463,2018-10-17T06:26:11.463,0,
90098,2,90097,2018-10-18T21:01:38.400,1,,64799,,2018-10-18T21:01:38.400,,0,
90104,2,89762,2018-10-18T22:39:58.240,2,,47239,,2018-10-18T22:39:58.240,,0,
90268,2,90267,2018-10-25T00:42:42.713,4,,12404,,2018-10-25T00:42:42.713,,2,
90454,2,90423,2018-10-30T13:43:03.110,1,,79866,,2018-10-30T13:43:03.110,,0,
90512,2,59717,2018-11-01T07:09:21.750,0,,93512,,2018-11-01T07:09:21.750,,0,
90588,2,89881,2018-11-04T01:54:57.440,1,,67097,,2018-11-04T02:03:44.467,2018-11-04T02:03:44.467,0,
90781,2,90779,2018-11-10T11:34:48.413,1,,75701,,2018-11-10T11:50:29.497,2018-11-10T11:50:29.497,1,
90886,2,89301,2018-11-13T17:39:48.897,1,,64761,,2018-11-21T01:22:40.547,2018-11-21T01:22:40.547,0,
90933,2,90932,2018-11-14T21:20:15.587,2,,79866,,2018-11-14T21:45:10.753,2018-11-14T21:45:10.753,3,
90983,2,43750,2018-11-16T11:06:45.347,2,,94063,,2018-11-16T11:06:45.347,,1,
91423,2,91410,2018-11-30T13:29:39.377,1,,13650,,2018-11-30T18:59:28.633,2018-11-30T18:59:28.633,2,
91433,2,60593,2018-11-30T19:30:47.520,49,,94616,,2021-04-05T14:31:47.580,2021-04-05T14:31:47.580,10,
91438,2,76109,2018-11-30T22:40:05.540,14,,68018,,2018-12-23T06:44:04.623,2020-06-16T10:47:29.480,3,
91446,2,91444,2018-12-01T09:39:01.140,3,,70731,,2018-12-01T10:06:47.017,2018-12-01T10:06:47.017,1,
92121,2,92118,2018-12-20T17:18:07.760,1,,13650,,2018-12-20T17:18:07.760,,3,
92125,2,92116,2018-12-20T18:25:05.510,2,,79866,,2019-09-30T09:11:08.630,2019-09-30T09:11:08.630,0,
92215,2,38432,2018-12-24T08:03:07.583,1,,96377,,2018-12-24T08:17:58.537,2018-12-24T08:17:58.537,0,
92342,2,92196,2018-12-28T13:34:01.810,2,,54888,,2018-12-28T13:34:01.810,,0,
92355,2,37605,2018-12-28T18:05:18.130,0,,42330,,2018-12-28T18:05:18.130,,0,
92470,2,68325,2018-12-31T13:33:02.410,1,,96816,,2019-01-09T00:47:08.747,2019-01-09T00:47:08.747,0,
92622,2,92621,2019-01-04T04:25:31.297,1,,8697,,2019-01-04T04:44:37.970,2019-01-04T04:44:37.970,0,
92623,2,92618,2019-01-04T04:53:40.413,0,,80508,,2019-01-04T16:18:01.930,2019-01-04T16:18:01.930,1,
92747,2,92736,2019-01-07T02:36:07.077,20,,79866,,2019-01-07T11:10:31.377,2019-01-07T11:10:31.377,3,
92797,2,89301,2019-01-08T03:27:21.293,1,,8697,,2021-03-13T04:03:48.763,2021-03-13T04:03:48.763,0,
93213,2,93122,2019-01-18T15:04:24.257,1,,97586,,2019-01-18T15:04:24.257,,0,
93320,2,92926,2019-01-21T07:02:09.117,2,,10040,,2019-01-21T07:02:09.117,,1,
93388,2,93336,2019-01-22T16:56:00.253,2,,97803,,2019-01-22T16:56:00.253,,0,
93532,2,63193,2019-01-25T22:18:08.393,1,,15108,,2019-01-25T22:18:08.393,,0,
93809,2,93737,2019-02-03T16:13:37.347,0,,64792,,2019-02-04T18:22:49.337,2019-02-04T18:22:49.337,2,
94014,2,94005,2019-02-08T22:44:31.847,2,,79866,,2019-07-10T13:01:01.267,2019-07-10T13:01:01.267,2,
94164,2,93005,2019-02-12T19:33:29.303,1,,92349,,2019-02-12T19:33:29.303,,0,
94165,2,84110,2019-02-12T19:45:49.880,1,,92349,,2019-02-12T19:45:49.880,,0,
94276,2,94273,2019-02-15T20:19:28.890,1,,97076,,2019-02-15T20:19:28.890,,0,
94345,2,7683,2019-02-18T17:50:44.827,0,,99020,,2019-02-18T17:50:44.827,,3,
94414,2,94392,2019-02-20T12:50:07.153,1,,33530,,2019-02-20T12:50:07.153,,0,
94484,2,89826,2019-02-21T21:35:35.670,1,,79866,,2019-02-21T21:35:35.670,,0,
94693,2,94667,2019-02-26T17:47:27.513,1,,79866,,2019-02-26T17:58:57.103,2019-02-26T17:58:57.103,0,
94979,2,84949,2019-03-05T22:06:41.603,1,,2895,,2019-03-05T22:06:41.603,,0,
94999,2,85061,2019-03-06T14:38:39.650,0,,77335,,2019-03-06T14:38:39.650,,0,
95013,2,95010,2019-03-06T18:30:57.287,1,,99241,,2019-03-06T18:30:57.287,,0,
95162,2,95122,2019-03-10T02:47:21.653,0,,99888,,2020-10-01T11:56:29.687,2020-10-01T11:56:29.687,1,
95170,2,83514,2019-03-10T13:15:21.043,0,,99948,,2019-03-14T22:05:19.363,2019-03-14T22:05:19.363,1,
95266,2,95236,2019-03-12T22:01:39.023,4,,99124,,2019-03-12T23:46:26.253,2019-03-12T23:46:26.253,5,
95480,2,95470,2019-03-17T18:15:06.857,1,,93934,,2019-03-17T18:33:05.417,2019-03-17T18:33:05.417,0,
95654,2,83110,2019-03-22T08:28:28.877,2,,6793,,2019-03-22T08:28:28.877,,1,
95814,2,95806,2019-03-26T11:15:01.463,0,,33057,,2019-03-27T08:11:10.570,2019-03-27T08:11:10.570,4,
96169,2,95953,2019-04-05T11:23:24.393,0,,97870,,2019-04-05T11:23:24.393,,1,
96174,2,55026,2019-04-05T18:43:24.927,1,,101074,,2019-04-05T20:19:43.917,2019-04-05T20:19:43.917,1,
96314,2,95292,2019-04-09T12:51:36.910,10,,101223,,2019-04-09T19:35:24.367,2019-04-09T19:35:24.367,0,
96409,2,96408,2019-04-12T03:20:40.470,0,,85144,,2019-04-12T03:20:40.470,,1,
96428,2,96423,2019-04-12T12:19:09.157,2,,85144,,2019-04-12T14:20:00.953,2019-04-12T14:20:00.953,2,
96609,2,96592,2019-04-16T23:40:28.413,1,,79866,,2019-04-16T23:40:28.413,,3,
96660,2,96653,2019-04-18T08:41:36.680,2,,26774,,2019-04-18T08:41:36.680,2020-06-16T10:47:29.480,2,
96726,2,96716,2019-04-20T05:47:03.333,1,,85144,,2019-04-22T03:14:07.500,2019-04-22T03:14:07.500,5,
97889,2,92755,2019-04-24T21:16:41.123,0,,101682,,2019-04-24T23:09:29.767,2019-04-24T23:09:29.767,1,
97920,2,96677,2019-04-25T14:29:06.363,2,,79866,,2019-05-03T12:46:01.950,2019-05-03T12:46:01.950,3,
98063,2,78455,2019-04-30T09:19:22.733,1,,15108,,2019-04-30T09:19:22.733,,0,
98092,2,98090,2019-04-30T22:45:41.203,6,,54793,,2019-04-30T23:05:31.463,2019-04-30T23:05:31.463,0,
98113,2,97961,2019-05-01T22:35:41.717,6,,79866,,2019-08-06T21:49:14.567,2019-08-06T21:49:14.567,17,
98151,2,98142,2019-05-02T17:46:36.510,1,,96931,,2019-05-02T17:46:36.510,,3,
98490,2,98486,2019-05-12T11:51:35.320,5,,79866,,2019-05-12T11:51:35.320,,0,
98498,2,98255,2019-05-12T15:45:17.603,0,,103320,,2019-05-12T15:45:17.603,,3,
98854,2,98847,2019-05-22T10:50:35.430,2,,103638,,2019-05-22T11:26:58.430,2019-05-22T11:26:58.430,1,
98906,2,82686,2019-05-23T21:36:04.657,4,,102884,,2019-05-23T21:36:04.657,,0,
98975,2,56443,2019-05-25T15:18:02.037,2,,103638,,2019-05-25T15:18:02.037,,7,
99016,2,99011,2019-05-27T01:33:13.653,1,,85144,,2019-05-27T01:45:11.190,2019-05-27T01:45:11.190,4,
99037,2,6974,2019-05-28T06:23:13.853,1,,8697,,2019-05-28T06:23:13.853,,1,
99180,2,99138,2019-06-02T10:37:53.450,3,,76147,,2019-06-02T11:55:42.860,2019-06-02T11:55:42.860,3,
99332,2,99331,2019-06-07T08:17:16.040,1,,87608,,2019-06-07T08:17:16.040,,0,
99381,2,96653,2019-06-08T08:27:42.580,3,,98599,,2019-06-08T09:12:54.973,2019-06-08T09:12:54.973,2,
99626,2,7446,2019-06-15T07:11:36.010,3,,11220,,2019-06-15T08:13:32.940,2019-06-15T08:13:32.940,0,
99648,2,99500,2019-06-16T01:26:32.623,2,,104714,,2019-06-26T12:48:47.177,2019-06-26T12:48:47.177,0,
99828,2,99778,2019-06-22T09:43:40.787,2,,103638,,2019-08-26T23:43:56.123,2019-08-26T23:43:56.123,1,
100080,2,100076,2019-06-28T15:26:03.267,4,,13650,,2019-06-28T16:34:16.047,2019-06-28T16:34:16.047,3,
100161,2,100156,2019-07-01T01:01:21.803,1,,85144,,2019-07-01T08:54:00.120,2019-07-01T08:54:00.120,0,
100165,2,100163,2019-07-01T06:59:50.697,-1,,71712,,2019-07-01T06:59:50.697,,1,
100191,2,100183,2019-07-01T20:20:35.907,1,,14813,,2019-07-01T20:20:35.907,,4,
100196,2,100195,2019-07-01T21:53:46.610,8,,92303,,2020-07-08T21:35:55.833,2020-07-08T21:35:55.833,24,
100209,2,41757,2019-07-02T10:08:44.027,1,,90969,,2019-07-02T10:08:44.027,,0,
100244,2,100203,2019-07-03T09:34:44.463,0,,85144,,2020-12-15T05:06:42.973,2020-12-15T05:06:42.973,10,
100329,2,100232,2019-07-05T06:11:35.673,1,,105587,,2019-07-05T06:11:35.673,,5,
100382,2,100134,2019-07-07T07:16:13.803,1,,32698,,2019-07-07T07:33:56.500,2019-07-07T07:33:56.500,1,
100464,2,74987,2019-07-09T13:45:23.323,2,,105750,,2019-07-09T13:45:23.323,,0,
100493,2,100491,2019-07-10T09:16:19.503,2,,105787,,2019-07-10T09:26:47.777,2019-07-10T09:26:47.777,1,
100544,2,100519,2019-07-11T17:40:10.297,1,,105808,,2019-07-11T17:40:10.297,,0,
100630,2,83966,2019-07-13T15:06:16.607,0,,54727,,2019-07-13T15:06:16.607,,2,
100671,2,31739,2019-07-15T08:08:21.597,3,,105958,,2019-07-15T08:08:21.597,,0,
100703,2,100702,2019-07-16T03:46:43.817,1,,105992,,2019-07-16T03:46:43.817,,0,
100770,2,100732,2019-07-17T15:45:59.640,1,,103638,,2019-07-17T18:53:42.550,2020-06-16T10:47:29.480,1,
100776,2,4356,2019-07-17T19:55:52.143,2,,97094,,2019-07-17T19:55:52.143,,1,
100940,2,100076,2019-07-22T09:17:57.163,3,,50177,,2019-07-22T09:17:57.163,,2,
101097,2,101095,2019-07-27T07:50:35.760,2,,8697,,2019-07-27T08:06:08.187,2019-07-27T08:06:08.187,4,
101105,2,100365,2019-07-27T15:48:48.230,1,,105635,,2019-07-27T15:48:48.230,,0,
101700,2,101699,2019-08-17T16:32:51.267,0,,13650,,2019-08-17T16:32:51.267,,1,
102000,2,101964,2019-08-28T20:02:09.187,0,,79866,,2019-08-28T20:02:09.187,,4,
102051,2,102042,2019-08-30T18:13:21.713,5,,64792,,2019-09-02T17:29:31.767,2019-09-02T17:29:31.767,2,
102126,2,102123,2019-09-01T22:55:35.580,0,,79866,,2019-09-02T11:25:14.120,2019-09-02T11:25:14.120,7,
102261,2,99370,2019-09-05T21:11:47.330,3,,75022,,2019-09-05T21:11:47.330,,0,
102266,2,27,2019-09-05T21:39:14.417,1,,107798,,2019-09-05T21:39:14.417,,0,
102304,2,98870,2019-09-06T19:56:13.603,1,,107826,,2019-09-06T19:56:13.603,,0,
102431,2,102427,2019-09-10T18:33:14.097,1,,5538,,2019-09-10T19:10:04.800,2019-09-10T19:10:04.800,3,
103465,2,103452,2019-09-11T12:14:48.813,3,,85144,,2020-05-25T03:14:03.817,2020-05-25T03:14:03.817,8,
103761,2,103745,2019-09-20T07:06:16.883,0,,85144,,2019-09-20T08:46:10.627,2019-09-20T08:46:10.627,0,
103858,2,15454,2019-09-22T19:36:33.140,1,,109373,,2019-10-01T20:12:31.567,2019-10-01T20:12:31.567,0,
103899,2,103892,2019-09-23T19:12:02.143,17,,79866,,2020-09-24T09:26:21.190,2020-09-24T09:26:21.190,4,
103976,2,102394,2019-09-25T21:30:59.503,2,,79866,,2019-09-26T09:45:26.177,2019-09-26T09:45:26.177,0,
104062,2,103860,2019-09-28T03:42:37.757,1,,104583,,2019-09-28T03:42:37.757,,0,
104124,2,104121,2019-09-30T15:08:39.257,0,,13650,,2019-09-30T15:08:39.257,,2,
104264,2,100964,2019-10-04T18:37:34.463,5,,109795,,2019-10-04T18:37:34.463,,3,
104271,2,96210,2019-10-04T21:38:38.403,0,,109497,,2019-10-07T16:30:23.820,2019-10-07T16:30:23.820,0,
104315,2,104304,2019-10-06T15:20:41.577,1,,109855,,2019-10-06T16:22:51.470,2019-10-06T16:22:51.470,0,
104468,2,104464,2019-10-10T22:44:36.357,4,,8697,,2020-11-29T07:32:34.383,2020-11-29T07:32:34.383,1,
104548,2,104544,2019-10-13T02:00:07.917,-2,,85144,,2019-10-14T01:23:11.207,2019-10-14T01:23:11.207,0,
104574,2,104551,2019-10-13T21:03:50.797,0,,110083,,2019-10-13T21:14:46.467,2019-10-13T21:14:46.467,0,
104712,2,104697,2019-10-18T09:27:11.970,3,,33476,,2019-10-18T13:58:46.397,2019-10-18T13:58:46.397,3,
104769,2,104755,2019-10-20T01:01:50.407,1,,85144,,2019-11-07T01:01:24.963,2019-11-07T01:01:24.963,1,
104911,2,104877,2019-10-24T12:02:09.357,1,,57015,,2019-10-24T12:16:58.373,2019-10-24T12:16:58.373,2,
104996,2,96205,2019-10-27T03:29:09.963,0,,110566,,2019-10-27T03:29:09.963,,0,
105045,2,104989,2019-10-28T18:18:10.173,6,,79658,,2019-12-12T19:50:30.657,2019-12-12T19:50:30.657,1,
105092,2,105086,2019-10-30T11:13:37.903,4,,13650,,2019-10-30T11:13:37.903,,5,
105111,2,105108,2019-10-30T17:44:16.443,1,,13650,,2019-10-30T17:46:08.740,2019-10-30T17:46:08.740,2,
105137,2,99138,2019-10-31T16:25:01.770,2,,93934,,2019-10-31T16:25:01.770,,0,
105762,2,105757,2019-11-25T14:31:48.817,1,,94397,,2019-11-25T14:31:48.817,,3,
105821,2,105817,2019-11-27T01:59:53.827,1,,71180,,2019-11-27T01:59:53.827,,1,
106097,2,105766,2019-12-06T22:49:06.660,1,,110551,,2019-12-06T22:49:06.660,,1,
106148,2,79598,2019-12-08T22:10:58.170,0,,112039,,2019-12-08T22:39:04.420,2019-12-08T22:39:04.420,1,
106304,2,104416,2019-12-14T10:29:47.090,0,,106274,,2019-12-14T10:29:47.090,,0,
106370,2,106363,2019-12-17T18:49:36.360,0,,5538,,2019-12-17T18:49:36.360,,0,
106462,2,106451,2019-12-20T23:38:18.350,2,,8697,,2019-12-20T23:38:18.350,,0,
106515,2,106488,2019-12-22T22:08:38.593,1,,109832,,2019-12-22T22:08:38.593,,2,
106590,2,106566,2019-12-25T23:19:50.097,4,,79866,,2019-12-25T23:19:50.097,,1,
106601,2,106585,2019-12-26T08:12:27.520,0,,112605,,2019-12-26T08:12:27.520,,0,
106666,2,93883,2019-12-28T11:38:03.673,1,,112713,,2020-01-02T14:52:32.213,2020-01-02T14:52:32.213,0,
106719,2,106712,2019-12-29T20:06:47.763,0,,13650,,2019-12-29T20:06:47.763,,2,
106737,2,104312,2019-12-30T08:47:15.510,1,,111105,,2021-06-21T18:15:04.067,2021-06-21T18:15:04.067,0,
106902,2,106898,2020-01-04T07:25:34.507,2,,103638,,2020-01-04T08:04:06.383,2020-01-04T08:04:06.383,2,
106995,2,106557,2020-01-06T18:49:24.657,0,,112565,,2020-01-06T19:44:25.597,2020-01-06T19:44:25.597,0,
107025,2,107010,2020-01-07T10:51:52.697,5,,103638,,2020-01-08T13:38:02.597,2020-01-08T13:38:02.597,10,
107039,2,107034,2020-01-07T14:59:48.123,1,,103638,,2020-01-07T16:45:33.750,2020-01-07T16:45:33.750,6,
107334,2,107321,2020-01-15T13:58:32.833,0,,113489,,2020-01-15T13:58:32.833,,1,
107346,2,107338,2020-01-15T19:51:22.290,2,,79866,,2020-01-15T19:51:22.290,,2,
107408,2,107357,2020-01-17T08:25:49.523,2,,113544,,2020-01-17T08:25:49.523,,1,
107455,2,106942,2020-01-18T19:34:18.283,3,,79866,,2020-01-18T22:55:57.353,2020-01-18T22:55:57.353,3,
107492,2,107188,2020-01-20T02:04:42.073,1,,79866,,2020-01-31T14:12:19.970,2020-01-31T14:12:19.970,3,
107565,2,107434,2020-01-22T00:01:08.967,1,,113628,,2020-01-23T22:21:44.940,2020-01-23T22:21:44.940,2,
107573,2,107495,2020-01-22T05:58:04.257,0,,69273,,2020-01-22T05:58:04.257,,1,
107627,2,107558,2020-01-23T14:49:49.517,3,,33476,,2020-01-23T14:55:48.377,2020-01-23T14:55:48.377,2,
107732,2,107714,2020-01-26T20:08:50.133,0,,113909,,2020-01-26T20:31:46.963,2020-01-26T20:31:46.963,0,
107780,2,45570,2020-01-28T00:19:23.847,8,,8697,,2021-10-07T01:25:09.343,2021-10-07T01:25:09.343,0,
107786,2,107778,2020-01-28T06:05:18.580,5,,85144,,2020-02-01T08:02:34.840,2020-02-01T08:02:34.840,3,
107861,2,107858,2020-01-30T11:53:26.443,5,,79866,,2020-03-08T09:07:23.807,2020-03-08T09:07:23.807,3,
107992,2,93789,2020-02-02T16:13:01.457,1,,114214,,2020-02-02T16:13:01.457,,0,
108091,2,100637,2020-02-06T03:00:29.427,0,,53115,,2020-02-06T03:00:29.427,2020-06-16T10:47:29.480,1,
108265,2,108251,2020-02-11T11:40:56.747,4,,79866,,2020-02-11T11:40:56.747,,0,
108305,2,107076,2020-02-12T10:03:23.043,1,,79866,,2020-02-12T10:03:23.043,,0,
108503,2,108487,2020-02-18T07:26:37.077,1,,44221,,2020-02-18T07:26:37.077,,6,
108637,2,108636,2020-02-22T14:39:25.123,4,,106147,,2021-06-15T10:11:37.140,2021-06-15T10:11:37.140,0,
108851,2,108837,2020-02-29T09:44:25.083,5,,115401,,2020-02-29T09:44:25.083,,0,
108954,2,108953,2020-03-02T20:49:05.037,3,,13650,,2020-03-05T01:02:58.527,2020-03-05T01:02:58.527,2,
109134,2,109100,2020-03-08T18:07:04.820,0,,115106,,2020-03-08T18:07:04.820,,0,
109196,2,109110,2020-03-10T10:52:05.590,2,,79866,,2020-03-10T10:59:38.410,2020-03-10T10:59:38.410,0,
109427,2,109425,2020-03-18T18:58:08.657,4,,107831,,2020-03-18T18:58:08.657,,3,
109512,2,109478,2020-03-21T06:27:55.330,2,,8697,,2020-03-21T06:27:55.330,,2,
109672,2,109660,2020-03-25T13:30:49.397,2,,79866,,2020-03-25T13:30:49.397,,2,
109715,2,103984,2020-03-26T17:22:55.503,0,,116452,,2020-03-26T17:22:55.503,,0,
110791,2,109773,2020-03-29T06:25:38.657,5,,85144,,2020-04-28T09:36:56.680,2020-04-28T09:36:56.680,2,
110821,2,110820,2020-03-29T23:30:19.223,2,,81450,,2020-03-29T23:30:19.223,,1,
110822,2,110799,2020-03-29T23:53:04.677,1,,,user115418,2020-03-29T23:53:04.677,,0,
110923,2,110910,2020-04-01T14:14:31.407,-1,,101680,,2020-04-01T14:14:31.407,,4,
110971,2,110957,2020-04-03T08:33:39.360,3,,117783,,2020-04-03T08:42:17.590,2020-04-03T08:42:17.590,1,
110987,2,110861,2020-04-03T15:14:49.847,0,,9749,,2020-04-03T15:14:49.847,,0,
111054,2,111053,2020-04-06T00:05:26.180,1,,,user115418,2020-04-06T00:05:26.180,,3,
111232,2,111226,2020-04-11T14:36:10.910,2,,,user115418,2020-04-11T14:36:10.910,,3,
111244,2,111235,2020-04-11T19:51:46.433,2,,79866,,2020-04-11T19:51:46.433,,2,
111360,2,24118,2020-04-14T17:44:12.333,2,,61089,,2020-04-15T19:47:05.857,2020-04-15T19:47:05.857,5,
111590,2,111539,2020-04-21T10:56:49.950,1,,118518,,2020-04-21T10:56:49.950,,0,
111650,2,111644,2020-04-22T20:18:50.920,1,,,user115418,2020-04-22T20:18:50.920,,3,
111681,2,111680,2020-04-23T22:03:18.303,2,,113663,,2020-04-23T22:03:18.303,,1,
111719,2,101718,2020-04-25T04:56:09.483,4,,83927,,2020-04-30T05:41:21.983,2020-04-30T05:41:21.983,3,
111787,2,111722,2020-04-26T17:38:07.337,16,,63565,,2020-04-26T18:59:38.290,2020-04-26T18:59:38.290,7,
112106,2,111966,2020-05-05T17:12:25.823,1,,70731,,2020-05-05T17:12:25.823,,6,
112176,2,112075,2020-05-07T17:57:49.067,1,,58722,,2020-05-07T17:57:49.067,,2,
112279,2,111011,2020-05-11T08:07:39.087,3,,55781,,2020-10-12T19:32:13.123,2020-10-12T19:32:13.123,0,
112391,2,112387,2020-05-14T00:12:08.450,3,,83790,,2020-05-14T00:12:08.450,,2,
112394,2,9787,2020-05-14T00:59:24.517,0,,49561,,2020-05-18T19:59:32.327,2020-05-18T19:59:32.327,0,
112396,2,111641,2020-05-14T07:10:46.647,1,,119694,,2021-03-04T16:59:48.303,2021-03-04T16:59:48.303,0,
112402,2,112383,2020-05-14T10:18:02.907,1,,105281,,2020-05-14T10:18:02.907,,0,
113079,2,113030,2020-06-02T19:12:53.397,1,,120482,,2020-06-02T19:12:53.397,,1,
113154,2,113148,2020-06-05T08:04:58.133,1,,13650,,2020-06-05T08:04:58.133,,1,
113177,2,113148,2020-06-05T19:29:43.010,0,,120593,,2021-06-21T16:45:02.353,2021-06-21T16:45:02.353,1,
113240,2,113227,2020-06-07T23:32:18.617,3,,83790,,2020-06-07T23:32:18.617,,3,
113291,2,113289,2020-06-09T09:50:24.173,1,,13650,,2020-06-09T12:29:09.843,2020-06-09T12:29:09.843,2,
113601,2,113544,2020-06-20T05:19:46.957,1,,85144,,2020-07-08T06:27:03.787,2020-07-08T06:27:03.787,43,
113979,2,113974,2020-07-04T11:25:30.643,0,,78677,,2020-07-04T11:25:30.643,,0,
114136,2,114135,2020-07-08T16:50:18.193,0,,13650,,2020-07-08T16:50:18.193,,1,
114197,2,58304,2020-07-10T16:47:39.140,6,,105878,,2020-07-10T16:47:39.140,,1,
114301,2,99739,2020-07-13T19:30:50.337,1,,107978,,2020-07-13T19:30:50.337,,0,
114414,2,114413,2020-07-17T16:43:08.570,0,,13650,,2020-07-17T16:43:08.570,,2,
114774,2,43459,2020-07-29T17:37:55.253,1,,122624,,2020-07-29T23:16:06.803,2020-07-29T23:16:06.803,2,
115859,2,114707,2020-08-02T08:51:22.227,2,,122552,,2020-08-02T08:51:22.227,,2,
116002,2,115987,2020-08-08T08:12:52.770,0,,13650,,2020-08-08T10:54:42.713,2020-08-08T10:54:42.713,3,
116087,2,107357,2020-08-11T12:59:35.367,0,,124041,,2020-08-11T13:55:55.980,2020-08-11T13:55:55.980,2,
116309,2,116306,2020-08-21T12:30:13.723,0,,124322,,2020-08-21T12:30:13.723,,0,
116318,2,116178,2020-08-21T19:15:23.813,1,,33476,,2020-08-21T19:15:23.813,,2,
116342,2,113623,2020-08-23T04:42:35.803,1,,124374,,2020-08-23T14:06:02.917,2020-08-23T14:06:02.917,0,
116605,2,116604,2020-09-01T10:12:40.253,0,,113890,,2020-09-01T10:12:40.253,,2,
116667,2,47364,2020-09-04T07:11:26.880,0,,76269,,2020-09-04T07:11:26.880,,0,
116670,2,116553,2020-09-04T10:35:03.947,1,,79866,,2020-09-04T10:35:03.947,,1,
116808,2,29783,2020-09-10T21:04:50.943,8,,124932,,2021-03-10T08:52:28.937,2021-03-10T08:52:28.937,4,
116843,2,116819,2020-09-12T02:24:33.600,2,,83790,,2020-09-18T23:10:01.597,2020-09-18T23:10:01.597,2,
116918,2,116809,2020-09-14T15:42:06.787,0,,125004,,2020-09-16T17:18:25.570,2020-09-16T17:18:25.570,4,
116998,2,116965,2020-09-18T06:05:46.647,2,,115716,,2020-09-18T06:05:46.647,,0,
117156,2,80219,2020-09-26T09:41:34.323,2,,121848,,2020-09-26T09:41:34.323,,1,
117179,2,117178,2020-09-27T15:19:43.753,3,,79866,,2021-03-13T09:06:39.233,2021-03-13T09:06:39.233,6,
117310,2,117308,2020-10-03T10:35:23.583,3,,79866,,2020-10-03T10:35:23.583,,0,
117467,2,117367,2020-10-10T01:39:05.223,0,,125621,,2020-10-12T02:10:28.287,2020-10-12T02:10:28.287,0,
117643,2,4112,2020-10-15T17:33:03.200,-1,,125839,,2020-10-15T17:38:11.673,2020-10-15T17:38:11.673,2,
117659,2,117657,2020-10-16T13:39:54.747,1,,36094,,2020-10-16T13:39:54.747,,3,
117691,2,40184,2020-10-17T18:59:19.980,0,,101102,,2020-10-22T15:13:06.080,2020-10-22T15:13:06.080,0,
117880,2,117866,2020-10-25T23:35:24.997,1,,8697,,2020-10-25T23:35:24.997,,0,
117899,2,112843,2020-10-26T15:55:43.597,0,,126251,,2020-10-26T15:55:43.597,,3,
117901,2,117900,2020-10-26T16:50:02.540,1,,13650,,2020-10-26T16:50:02.540,,2,
117950,2,116074,2020-10-29T01:55:21.707,4,,126326,,2021-11-09T12:45:39.210,2021-11-09T12:45:39.210,0,
117951,2,84175,2020-10-29T02:00:13.127,1,,126326,,2020-10-29T02:00:13.127,,0,
118079,2,118072,2020-11-03T08:59:12.307,0,,83866,,2020-11-04T08:51:31.710,2020-11-04T08:51:31.710,3,
118162,2,42145,2020-11-06T17:28:36.370,0,,123713,,2020-11-06T17:28:36.370,,0,
118454,2,72118,2020-11-17T19:35:34.987,0,,126933,,2020-11-20T15:16:17.080,2020-11-20T15:16:17.080,0,
118736,2,101388,2020-11-28T13:18:54.197,2,,127248,,2020-11-29T06:55:27.237,2020-11-29T06:55:27.237,0,
118868,2,118867,2020-12-03T04:12:47.673,1,,8697,,2020-12-03T04:12:47.673,,0,
118877,2,89803,2020-12-03T12:46:10.200,4,,126729,,2021-03-10T05:38:23.947,2021-10-07T07:34:52.683,10,
118959,2,118867,2020-12-06T14:59:37.713,1,,127415,,2020-12-06T14:59:37.713,,1,
118967,2,118965,2020-12-07T09:31:32.733,2,,13650,,2020-12-07T20:39:53.323,2020-12-07T20:39:53.323,0,
119311,2,119309,2020-12-16T21:11:49.717,0,,13650,,2020-12-16T21:11:49.717,,12,
119444,2,119440,2020-12-21T16:43:36.350,0,,13650,,2020-12-21T16:43:36.350,,0,
119604,2,119574,2020-12-27T23:11:41.850,0,,8697,,2020-12-27T23:11:41.850,,1,
119811,2,3289,2021-01-03T22:52:07.230,1,,83790,,2021-01-03T22:52:07.230,,0,
119957,2,104538,2021-01-07T21:24:19.303,1,,128860,,2021-01-07T21:24:19.303,,0,
120085,2,120084,2021-01-11T23:00:28.997,4,,8697,,2021-01-16T00:18:14.603,2021-01-16T00:18:14.603,0,
120122,2,120074,2021-01-13T05:09:21.233,0,,129028,,2021-01-13T05:09:21.233,,0,
